,lat,lon,ref,name,description,gbfs:name,gbfs:station_id,capacity,amenity,brand,brand:ja,brand:wikidata,brand:website,gbfs:system_id,authentication:app,fee,lat_label,lon_label
0,38.269793,140.874203,4,ドコモ東北ビル,,04.ドコモ東北ビル,1,20,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
1,38.267867,140.871866,3,宮城県庁,,03.宮城県庁,2,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
2,38.268439,140.869813,2,仙台市役所,,02.仙台市役所,3,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
3,38.261325,140.867192,6,宮城ﾄﾖﾀ自動車MTG仙台広瀬通,,06.宮城ﾄﾖﾀ自動車MTG仙台広瀬通,4,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
4,38.26298,140.88101,8,AER前,,08.AER前,5,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
5,38.264085,140.868473,5,元鍛冶丁公園,,05.元鍛冶丁公園,6,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
6,38.261369,140.875215,7,ハヤサカサイクル仙台中央店,,07.ハヤサカサイクル仙台中央店,7,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
7,38.25678,140.876098,9,仙台トラストシティ,,09.仙台トラストシティ,8,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
8,38.269874,140.862164,61,ローソン仙台木町通一丁目店,,61.ローソン仙台木町通一丁目店,9,2,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
9,38.257715,140.879456,11,ホテルセントラル仙台,,11.ホテルセントラル仙台,10,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
10,38.25561,140.881591,12,JR仙台病院前,,12.JR仙台病院前,11,22,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
11,38.253993,140.885997,62,栽松院,,62.栽松院,13,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
12,38.267755,140.870106,13,市役所噴水前,,13.市役所噴水前,14,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
13,38.25723,140.903736,15,弘進ゴム アスリートパーク仙台,,15.弘進ゴム アスリートパーク仙台,15,58,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
14,38.260331,140.884464,16,仙台駅東口,,16.仙台駅東口,16,20,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
15,38.25402,140.88178,23,NTT五橋ビル,,23.NTT五橋ビル,17,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
16,38.282938,140.868749,17,北仙台駅,,17.北仙台駅,18,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
17,38.27786,140.867709,18,仙台合同庁舎,,18.仙台合同庁舎,19,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
18,38.2668,140.87552,19,錦町公園,,19.錦町公園,20,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
19,38.264941,140.863193,20,トークネットホール仙台,,20.トークネットホール仙台,21,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
20,38.262729,140.876115,21,ガスサロン,,21.ガスサロン,22,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
21,38.257556,140.870385,22,NTT青葉通ビル,,22.NTT青葉通ビル,23,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
22,38.250233,140.880446,24,仙台福祉プラザ,,24.仙台福祉プラザ,24,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
23,38.252584,140.866625,25,瑞鳳殿,,25.瑞鳳殿,25,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
24,38.262756,140.854986,26,宮城県美術館,,26.宮城県美術館,26,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
25,38.257511,140.857873,27,博物館・国際センター前,,27.博物館・国際センター前,27,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
26,38.261241,140.873656,63,一番町平和ビル,,63.一番町平和ビル,28,23,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
27,38.265352,140.885672,29,ホテルパレス仙台,,29.ホテルパレス仙台,29,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
28,38.269382,140.862348,30,仙台市交通局,,30.仙台市交通局,30,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
29,38.268109,140.862361,72,宮城県建設産業会館前,,72.宮城県建設産業会館前,31,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
30,38.258622,140.893843,32,仙台サンプラザ,,32.仙台サンプラザ,32,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
31,38.250861,140.881081,50,地下鉄 五橋駅,,50.地下鉄 五橋駅,33,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
32,38.26024,140.856183,51,地下鉄 国際センター駅,,51.地下鉄 国際センター駅,34,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
33,38.261738,140.886866,52,アゼリアヒルズ,,52.アゼリアヒルズ,35,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
34,38.268989,140.867592,54,ローソン仙台二日町中央店,,54.ローソン仙台二日町中央店,37,2,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
35,38.270506,140.865349,55,ローソン仙台二日町晩翠通店,,55.ローソン仙台二日町晩翠通店,38,2,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
36,38.275856,140.85811,56,ローソン仙台柏木3丁目店,,56.ローソン仙台柏木3丁目店,39,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
37,38.25508,140.87306,33,東北大学片平キャンパス,,33.東北大学片平キャンパス,40,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
38,38.271126,140.861534,34,東北大学病院前,,34.東北大学病院前,41,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
39,38.26064,140.86706,35,戦災復興記念館,,35.戦災復興記念館,42,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
40,38.274186,140.86657,86,ファミリーマート仙台木町通店,,86.ファミリーマート仙台木町通店,43,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
41,38.257662,140.886527,37,テンザホテル・仙台ステーション,,37.テンザホテル・仙台ステーション,44,2,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
42,38.277859,140.872568,10,プラウドシティ 仙台上杉山通,,10.プラウドシティ 仙台上杉山通,46,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
43,38.264843,140.880408,39,花京院スクエア・緑地,,39.花京院スクエア・緑地,47,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
44,38.224223,140.876227,73,太白区役所,,73.太白区役所,48,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
45,38.259609,140.881462,41,JR仙台駅西口,,41.JR仙台駅西口,49,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
46,38.259467,140.879273,42,地下鉄仙台駅西１出入口,,42.地下鉄仙台駅西１出入口,50,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
47,38.249825,140.905172,43,地下鉄薬師堂駅,,43.地下鉄薬師堂駅,51,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
48,38.244867,140.900695,44,若林区役所,,44.若林区役所,52,11,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
49,38.259358,140.873645,45,青葉通パークビルディング,,45.青葉通パークビルディング,53,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
50,38.268784,140.886112,87,ファミリーマート小田原五丁目店,,87.ファミリーマート小田原五丁目店,54,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
51,38.262857,140.878531,28,山一仙台中央ビル,,28.山一仙台中央ビル,55,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
52,38.271804,140.854277,46,朝日プラザ柏木,,46.朝日プラザ柏木,56,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
53,38.26662,140.869483,47,仙台パークビル,,47.仙台パークビル,57,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
54,38.252899,140.867837,58,ローソン仙台瑞鳳店,,58.ローソン仙台瑞鳳店,58,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
55,38.224339,140.888128,74,ドコモショップ あすと長町店,,74.ドコモショップ あすと長町店,59,12,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
56,38.257597,140.879549,48,セブンイレブン仙台中央4丁目店,,48.セブンイレブン仙台中央4丁目店,60,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
57,38.263595,140.872276,49,東二番丁スクエア,,49.東二番丁スクエア,61,42,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
58,38.252111,140.88134,59,東日本不動産仙台ファーストビル,,59.東日本不動産仙台ファーストビル,62,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
59,38.256075,140.890826,60,ベルシティ新寺,,60.ベルシティ新寺,63,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
60,38.234338,140.87073,68,東北工業大学南門,,68.東北工業大学南門,64,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
61,38.257291,140.873197,64,カスタリア一番町,,64.カスタリア一番町,66,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
62,38.259632,140.866842,65,カスタリア大町,,65.カスタリア大町,67,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
63,38.25812,140.871204,66,仙台太陽生命ビル,,66.仙台太陽生命ビル,68,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
64,38.227417,140.885328,67,長町駅西口,,67.長町駅西口,69,13,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
65,38.225958,140.883665,70,ユアーズ・パーキング長町駅前,,70.ユアーズ・パーキング長町駅前,70,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
66,38.226154,140.885732,71,IKEA仙台,,71.IKEA仙台,71,18,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
67,38.25943,140.871626,14,青葉通一番町駅,,14.青葉通一番町駅,72,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
68,38.234453,140.880293,75,長町２丁目-１,,75.長町２丁目-１,73,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
69,38.260881,140.868642,31,enspace,,31.enspace,74,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
70,38.263582,140.891817,88,Nasic 仙台東口,,88.Nasic 仙台東口,76,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
71,38.262709,140.858804,89,リビングステージ広瀬川,,89.リビングステージ広瀬川,77,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
72,38.225498,140.889508,91,ファミリーマートあすと長町店,,91.ファミリーマートあすと長町店,79,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
73,38.262521,140.883057,36,アパホテル<TKP仙台駅北＞,,36.アパホテル<TKP仙台駅北＞,80,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
74,38.241683,140.887658,78,ローソン 仙台河原町駅前店,,78.ローソン 仙台河原町駅前店,82,18,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
75,38.26509,140.88796,79,ローソン 仙台小田原一丁目店,,79.ローソン 仙台小田原一丁目店,83,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
76,38.261214,140.9055,38,JR宮城野原駅,,38.JR宮城野原駅,84,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
77,38.26458,140.884864,80,アルティザ仙台花京院,,80.アルティザ仙台花京院,85,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
78,38.264503,140.891955,81,フォートレジデンス小田原弓ノ町,,81.フォートレジデンス小田原弓ノ町,86,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
79,38.26391,140.894247,82,フォートレジデンス鉄砲町,,82.フォートレジデンス鉄砲町,87,12,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
80,38.257371,140.878591,83,ファミリーマート仙台中央四丁目店,,83.ファミリーマート仙台中央四丁目店,88,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
81,38.276163,140.884403,84,ファミリーマート宮町四丁目店,,84.ファミリーマート宮町四丁目店,89,16,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
82,38.272755,140.873108,85,バウスクロス仙台上杉,,85.バウスクロス仙台上杉,90,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
83,38.274421,140.898762,93,無印良品の家 仙台北店,,93.無印良品の家 仙台北店,91,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
84,38.264145,140.908342,94,ドミール乳銀杏,,94.ドミール乳銀杏,92,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
85,38.276089,140.868138,95,プラウドタワー仙台勾当台通,,95.プラウドタワー仙台勾当台通,94,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
86,38.266167,140.910633,96,宮城野区役所,,96.宮城野区役所,95,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
87,38.264653,140.890018,97,グラン・ドミール小田原弓ノ町,,97.グラン・ドミール小田原弓ノ町,96,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
88,38.22029,140.886329,98,ファミリーマートあすと長町三丁目店,,98.ファミリーマートあすと長町三丁目店,97,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
89,38.221584,140.883507,76,ファミリーマート長町六丁目店,,76.ファミリーマート長町六丁目店,98,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
90,38.270114,140.857719,99,仙台厚生病院,,99.仙台厚生病院,99,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
91,38.274021,140.87876,100,上杉五番館,,100.上杉五番館,100,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
92,38.265306,140.906343,101,仙台ニュースカイマンション,,101.仙台ニュースカイマンション,101,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
93,38.263161,140.881636,102,宮城野橋下,,102.宮城野橋下,102,36,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
94,38.258464,140.857457,103,仙台国際センター,,103.仙台国際センター,103,15,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
95,38.243242,140.875959,104,東北歯科技工専門学校,,104.東北歯科技工専門学校,104,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
96,38.27467,140.887788,105,梅田ハイツ,,105.梅田ハイツ,105,14,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
97,38.254502,140.893705,106,ファミリーマート新寺四丁目店,,106.ファミリーマート新寺四丁目店,106,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
98,38.240991,140.887238,107,ファミリーマート若林河原町店,,107.ファミリーマート若林河原町店,107,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
99,38.249439,140.902542,108,ファミリーマート仙台薬師堂前店,,108.ファミリーマート仙台薬師堂前店,108,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
100,35.698512,139.716482,D4-07,新宿余丁町ビル,,D4-07.新宿余丁町ビル,109,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
101,38.273167,140.896534,110,ファミリーマート仙台幸町二丁目店,,110.ファミリーマート仙台幸町二丁目店,110,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
102,38.269926,140.865546,40,プラウドタワー仙台晩翠通サウス,,40.プラウドタワー仙台晩翠通サウス,111,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
103,34.695544,135.528954,G-15,ファミリーマート京橋駅西店,,G-15.ファミリーマート京橋駅西店,113,20,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
104,34.620884,135.535943,R-11,ファミリーマート針中野二丁目店,,R-11.ファミリーマート針中野二丁目店,114,5,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
105,34.683973,135.466341,J-08,ファミリーマート西九条三丁目店,,J-08.ファミリーマート西九条三丁目店,115,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
106,34.704057,135.505319,A-36,ファミリーマート中崎南店,,A-36.ファミリーマート中崎南店,116,8,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
107,34.658599,135.488569,E-27,ファミリーマート芦原橋駅前店,,E-27.ファミリーマート芦原橋駅前店,117,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
108,34.69761,135.475088,C-01,ファミリーマート海老江一丁目店,,C-01.ファミリーマート海老江一丁目店,118,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
109,34.676948,135.557649,H-11,ファミリーマート深江北一丁目店,,H-11.ファミリーマート深江北一丁目店,119,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
110,34.679952,135.543333,H-12,ファミリーマート中本三丁目店,,H-12.ファミリーマート中本三丁目店,120,6,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
111,34.687995,135.550634,H-13,ファミリーマート東中浜四丁目店,,H-13.ファミリーマート東中浜四丁目店,121,4,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
112,34.622643,135.484498,I-16,ドコモショップ玉出店,,I-16.ドコモショップ玉出店,122,12,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
113,35.668395,139.769849,B3-18,銀座松竹スクエア,,B3-18.銀座松竹スクエア,123,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
114,35.68744,139.827075,H1-147,大島四丁目団地,,H1-147.大島四丁目団地,124,35,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
115,35.694104,139.840278,H1-148,大島七丁目団地,,H1-148.大島七丁目団地,125,12,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,2,2
116,35.639132,139.793047,H1-149,有明ガーデン 公園口,,H1-149.有明ガーデン 公園口,126,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
117,35.636978,139.791858,H1-150,ホテルヴィラフォンテーヌ南側,,H1-150.ホテルヴィラフォンテーヌ南側,127,7,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,1,2
118,34.668021,135.508295,B-17,クリプトメリア日本橋,,B-17.クリプトメリア日本橋,128,3,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
119,34.682935,135.452605,J-09,此花区役所,,J-09.此花区役所,129,9,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
120,34.685816,135.456869,J-11,此花区民ホール,,J-11.此花区民ホール,130,10,bicycle_rental,Docomo Bike Share,ドコモ・バイクシェア,Q55533296,https://docomo-cycle.jp/,docomo-cycle,yes,yes,0,0
